source_file,unit_type,unit_index,pymupdf_table_count,table_like_score,numeric_count,percent_count,currency_count,snippet
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,100,1,22,14,11,0,A10人群画像分析-基础属性-家乡地V2 家乡地V2 占比 北京市-北京市 河北省-保定市 河北省-廊坊市 天津市-天津市 河北省-邯郸市 山西省-临汾市 河北省-石家庄市 河北省-唐山市 河北省-邢台市 山东省-菏泽市 58.88% 1.71% 1.40% 1.30% 1.20% 1.00% 0.80% 0.80% 0.80% 0.80% 20241230-20251229期间到访“奥林匹克森林公园”的工作人口中，家乡地V2“北京市-
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,101,1,22,14,11,0,A10人群画像分析-基础属性-常驻城市V2 常驻城市V2 占比 北京市-北京市 河北省-廊坊市 海南省-琼海市 天津市-天津市 广东省-广州市 辽宁省-其他 广东省-深圳市 山东省-其他 广东省-珠海市 河北省-保定市 96.09% 0.60% 0.35% 0.20% 0.19% 0.15% 0.15% 0.15% 0.13% 0.12% 20241230-20251229期间到访“奥林匹克森林公园”的工作人口中，常驻城市V2“北京市-
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,102,1,22,14,11,0,A10人群画像分析-基础属性-常驻省份 常驻省份 占比 北京市 河北省 广东省 海南省 天津市 河南省 辽宁省 山东省 山西省 四川省 96.09% 1.10% 0.57% 0.42% 0.20% 0.20% 0.16% 0.15% 0.12% 0.11% 20241230-20251229期间到访“奥林匹克森林公园”的工作人口中，常驻省份“北京市”的占 比最高，为96.09%。
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,103,1,20,14,11,0,A10人群画像分析-基础属性-活跃商圈v2 活跃商圈v2 人群覆盖度 奥林匹克公园-北京市 北苑路北-北京市 立水桥南-北京市 天通苑-北京市 北沙滩-北京市 大屯-北京市 回龙观-北京市 永泰庄-北京市 亚运村小营-北京市 立水桥-北京市 87.35% 10.08% 9.63% 8.13% 7.70% 7.59% 5.01% 4.61% 4.00% 2.92% 20241230-20251229期间到访“奥林匹克森林公园”的工作人口中
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,104,1,22,16,8,0,A10人群画像分析-基础属性-婚育状态 婚育状态 占比 北京市大盘 TGI 已育 52.57% 112 未婚 45.09% 86 已婚未育 2.34% 82 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 59.08% 38.99% 1.93% 20241230-20251229期间到访“奥林匹克森林公园”
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,105,1,24,63,16,0,A10人群画像分析-基础属性-职住距离 1公里内 1-3公里 5-10公里15-25公里10-15公里 3-5公里 25-40公里 0 5 10 15 20 25 30 职住距离 占比 北京市大盘 TGI 1公里内 24.86% 28.08% 88 1-3公里 17.57% 18.29% 96 5-10公里 17.49% 16.57% 105 15-25公里 12.07% 11.15% 108 10-15公里 11.89% 10.63%
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,106,1,24,37,22,0,A10人群画像分析-基础属性-职业细分 职业细分 占比 北京市大盘 TGI 软件工程师 11.92% 109 网络销售/运营/服务 11.46% 90 培训讲师 8.70% 111 投资/理财顾问 8.36% 102 文案/活动策划 7.73% 98 前台接待/总机 6.45% 103 售前/售后技术支持工程师 6.55% 100 生物工程/制药/医疗健康 5.40% 101 财务/会计/审计/税务/出纳 5.48% 96 技术工人/技
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,107,1,24,39,16,0,A10人群画像分析-基础属性-学历 本科 初中 高中 硕士 小学 大专 博士 0 5 10 15 20 25 30 35 40 45 50 学历 占比 北京市大盘 TGI 本科 47.51% 45.09% 105 初中 14.31% 17.60% 81 高中 12.51% 13.55% 92 硕士 9.41% 5.78% 162 小学 8.04% 9.38% 85 大专 6.14% 7.33% 83 博士 2.08% 1.26% 164
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,108,1,24,37,22,0,A10人群画像分析-基础属性-所在行业 所在行业 占比 北京市大盘 TGI IT互联网 8.70% 127 教育 8.02% 102 建筑地产 6.96% 117 金融 7.85% 102 公务员 6.92% 101 媒体/文化传媒/公关 7.14% 93 生活服务 6.75% 89 石油/化工/矿产/地质/能源 5.48% 101 法律 5.54% 98 医疗 4.87% 99 注：TGI目标群体指数 公式为：人群该项标签值用户所占比
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,109,1,20,13,6,0,A10人群画像分析-基础属性-性别 男 女 性别 占比 北京市大盘 TGI 男 59.93% 58.25% 102 女 40.07% 41.75% 95 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指 数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 20241230-20251229期间到访“奥林匹克森林公园”的流动人口中，性别“男”的占比最高， 为5
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,110,1,24,31,12,0,A10人群画像分析-基础属性-人生阶段 上班族 大学生 自由职业 中学生 退休 0 10 20 30 40 50 60 70 80 人生阶段 占比 北京市大盘 TGI 上班族 67.13% 49.37% 135 大学生 14.22% 10.47% 135 自由职业 12.61% 30.70% 41 中学生 3.06% 3.81% 80 退休 2.97% 5.65% 52 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,111,1,24,71,18,0,A10人群画像分析-基础属性-年龄 46-60 31-35 36-40 25-30 18-24 41-45 0-17 61以上 0 5 10 15 20 25 年龄 占比 北京市大盘 TGI 46-60 20.21% 23.54% 85 31-35 17.52% 15.56% 112 36-40 17.10% 14.07% 121 25-30 15.99% 15.87% 100 18-24 14.52% 16.34% 88 41-45 
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,112,1,22,14,11,0,A10人群画像分析-基础属性-常驻区县V2 常驻区县V2 占比 北京市-北京市-朝阳区 北京市-北京市-海淀区 北京市-北京市-昌平区 北京市-北京市-丰台区 北京市-北京市-通州区 北京市-北京市-西城区 北京市-北京市-顺义区 北京市-北京市-大兴区 北京市-北京市-东城区 北京市-北京市-石景山区 23.15% 16.95% 10.65% 3.91% 3.49% 3.41% 3.03% 2.60% 2.38% 1.27% 2024
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,113,1,22,14,11,0,A10人群画像分析-基础属性-在读学校 在读学校 占比 中国农业大学 清华大学 北京航空航天大学 北京大学 北京林业大学 北京科技大学 北京邮电大学 北京师范大学 北京理工大学 中国地质大学 4.53% 4.50% 4.21% 4.01% 3.91% 3.07% 2.71% 2.33% 2.20% 2.15% 20241230-20251229期间到访“奥林匹克森林公园”的流动人口中，在读学校“中国农业大学 ”的占比最高，为4.53%。
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,114,1,22,14,11,0,A10人群画像分析-基础属性-常驻城市V2 常驻城市V2 占比 北京市-北京市 河北省-廊坊市 天津市-天津市 上海市-上海市 河北省-保定市 河北省-张家口市 广东省-深圳市 广东省-广州市 四川省-成都市 河北省-石家庄市 73.83% 1.94% 1.56% 0.90% 0.87% 0.67% 0.66% 0.55% 0.51% 0.49% 20241230-20251229期间到访“奥林匹克森林公园”的流动人口中，常驻城市V2“
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,115,1,22,14,11,0,A10人群画像分析-基础属性-常驻省份 常驻省份 占比 北京市 河北省 广东省 山东省 天津市 河南省 江苏省 浙江省 内蒙古自治区 山西省 73.83% 5.82% 2.12% 1.73% 1.56% 1.34% 1.15% 1.04% 1.01% 0.93% 20241230-20251229期间到访“奥林匹克森林公园”的流动人口中，常驻省份“北京市”的占 比最高，为73.83%。
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,116,1,20,14,11,0,A10人群画像分析-基础属性-活跃商圈v2 活跃商圈v2 人群覆盖度 回龙观-北京市 奥林匹克公园-北京市 天通苑-北京市 西三旗-北京市 北苑路北-北京市 立水桥南-北京市 永泰庄-北京市 学清路-北京市 永丰-北京市 大屯-北京市 8.02% 7.69% 4.85% 3.44% 3.40% 3.12% 3.02% 2.84% 2.50% 2.37% 20241230-20251229期间到访“奥林匹克森林公园”的流动人口中，活跃商圈
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,117,1,22,14,11,0,A10人群画像分析-基础属性-家乡地V2 家乡地V2 占比 北京市-北京市 河北省-保定市 河北省-廊坊市 河北省-张家口市 河北省-邯郸市 天津市-天津市 河北省-承德市 河北省-石家庄市 河北省-唐山市 河北省-沧州市 45.66% 2.00% 1.89% 1.74% 1.57% 1.54% 0.96% 0.84% 0.81% 0.76% 20241230-20251229期间到访“奥林匹克森林公园”的流动人口中，家乡地V2“北京市
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,118,1,24,30,12,0,A10人群画像分析-财富属性-城市消费水平v2 中 次高 高 次低 低 0 5 10 15 20 25 30 35 城市消费水平v2 占比 北京市大盘 TGI 中 32.30% 37.47% 86 次高 30.44% 22.54% 135 高 26.86% 10.00% 268 次低 7.45% 19.99% 37 低 2.95% 10.00% 29 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,119,1,22,23,8,0,A10人群画像分析-财富属性-通勤方式 公交 地铁 自驾 0 10 20 30 40 50 60 通勤方式 占比 北京市大盘 TGI 公交 56.50% 57.09% 98 地铁 31.11% 32.84% 94 自驾 12.38% 10.07% 123 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指 数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 2
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,120,1,24,31,12,0,A10人群画像分析-财富属性-全国消费水平v2 高 次高 中 次低 低 0 10 20 30 40 50 60 70 80 全国消费水平v2 占比 北京市大盘 TGI 高 70.44% 59.53% 118 次高 17.54% 36.43% 48 中 8.01% 2.45% 326 次低 2.24% 0.23% 972 低 1.78% 1.36% 130 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,121,1,24,77,20,20,A10人群画像分析-财富属性-酒店消费水平 301-450元 451-600元 151-300元 601-800元 1001-1500元 801-1000元 150元以内 2000元以上 1501-2000元 0 5 10 15 20 25 30 酒店消费水平 占比 北京市大盘 TGI 301-450元 24.17% 25.58% 94 451-600元 22.43% 18.87% 118 151-300元 17.71% 22.38% 
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,122,1,24,63,16,16,A10人群画像分析-财富属性-餐饮消费水平 51-100元101-150元50元以内151-200元201-300元301-500元500元以上 0 10 20 30 40 50 60 餐饮消费水平 占比 北京市大盘 TGI 51-100元 48.49% 48.66% 99 101-150元 31.10% 24.53% 126 50元以内 11.13% 18.16% 61 151-200元 5.06% 4.69% 107 201-300
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,123,1,24,58,14,0,A10人群画像分析-财富属性-餐饮消费频次 11次及以上 1-2次 3-4次 5-6次 7-8次 9-10次 0 5 10 15 20 25 30 35 40 餐饮消费频次 占比 北京市大盘 TGI 11次及以上 35.10% 19.52% 179 1-2次 25.96% 42.20% 61 3-4次 13.43% 16.27% 82 5-6次 10.29% 10.01% 102 7-8次 8.38% 6.94% 120 9-10次 6
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,124,1,24,51,14,0,A10人群画像分析-财富属性-商场到店频次 1-2次 3-4次 5-6次 11次及以上 7-8次 9-10次 商场到店频次 占比 北京市大盘 TGI 1-2次 48.30% 61.47% 78 3-4次 22.20% 19.05% 116 5-6次 11.28% 8.23% 137 11次及以上 8.44% 4.91% 171 7-8次 6.17% 4.10% 150 9-10次 3.60% 2.24% 160 注：TGI目标群体指数 
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,125,1,24,94,22,0,A10人群画像分析-财富属性-居住社区房价细分 40000-49999 30000-39999 50000-59999 60000-69999 10000-19999 70000-79999 20000-29999 80000-89999 >=100000 90000-99999 5000-7999 8000-9999 2000-4999 0 2 4 6 8 10 12 14 16 居住社区房价细分 占比 北京市大盘 TGI 40000
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,126,1,24,79,20,0,A10人群画像分析-财富属性-居住社区房价 40000-59999 20000-39999 60000-79999 80000-99999 10000-19999 >100000 5000-7999 8000-9999 2000-4999 0 5 10 15 20 25 30 居住社区房价 占比 北京市大盘 TGI 40000-59999 25.28% 32.36% 78 20000-39999 19.90% 27.73% 71 600
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,127,1,24,22,12,0,A10人群画像分析-财富属性-居住社区房价等级 中 次高 次低 高 低 居住社区房价等级 占比 北京市大盘 TGI 中 39.32% 41.33% 95 次高 27.04% 20.61% 131 次低 15.20% 20.23% 75 高 11.80% 10.37% 113 低 6.64% 7.46% 89 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指 数等于100说明与全体网民水平相
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,128,1,24,41,22,0,A10人群画像分析-财富属性-到访4S店品牌 到访4S店品牌 人群覆盖度 北京市大盘 TGI 奔驰 14.72% 133 宝马 10.79% 101 丰田 7.61% 123 上海大众 6.44% 97 奥迪 5.47% 97 一汽大众 7.08% 63 雷克萨斯 3.03% 116 北京现代 3.08% 87 沃尔沃 2.77% 83 标致 2.11% 98 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,129,1,20,13,6,0,A10人群画像分析-财富属性-是否有车v2 是 否 是否有车v2 占比 北京市大盘 TGI 是 94.37% 86.54% 109 否 5.63% 13.46% 41 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指 数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 20241230-20251229期间到访“奥林匹克森林公园”的全部人口中，是否有车v2“
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,130,1,24,32,12,0,A10人群画像分析-财富属性-酒店消费价格等级 中 次高 高 次低 低 0 5 10 15 20 25 30 35 40 45 酒店消费价格等级 占比 北京市大盘 TGI 中 39.13% 37.88% 103 次高 26.95% 22.71% 118 高 18.28% 15.37% 118 次低 11.75% 16.74% 70 低 3.88% 7.29% 53 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,131,1,24,22,12,0,A10人群画像分析-财富属性-居住社区房价等级 中 次高 次低 高 低 居住社区房价等级 占比 北京市大盘 TGI 中 38.78% 41.33% 93 次高 32.83% 20.61% 159 次低 12.35% 20.23% 61 高 11.57% 10.37% 111 低 4.48% 7.46% 60 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指 数等于100说明与全体网民水平相
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,132,1,24,41,22,0,A10人群画像分析-财富属性-到访4S店品牌 到访4S店品牌 人群覆盖度 北京市大盘 TGI 丰田 7.61% 180 奔驰 14.72% 88 上海大众 6.44% 147 宝马 10.79% 86 奥迪 5.47% 104 雷克萨斯 3.03% 128 一汽大众 7.08% 49 雪铁龙 1.69% 153 标致 2.11% 121 沃尔沃 2.77% 87 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,133,1,24,73,18,0,A10人群画像分析-财富属性-居住社区房价 40000-59999 60000-79999 20000-39999 80000-99999 >100000 10000-19999 2000-4999 5000-7999 0 5 10 15 20 25 30 35 居住社区房价 占比 北京市大盘 TGI 40000-59999 29.63% 32.36% 91 60000-79999 28.22% 16.97% 166 20000-399
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,134,1,20,13,6,0,A10人群画像分析-财富属性-是否有车v2 是 否 是否有车v2 占比 北京市大盘 TGI 是 90.05% 86.54% 104 否 9.95% 13.46% 73 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指 数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 20241230-20251229期间到访“奥林匹克森林公园”的工作人口中，是否有车v2“
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,135,1,24,51,14,0,A10人群画像分析-财富属性-商场到店频次 1-2次 3-4次 5-6次 11次及以上 7-8次 9-10次 商场到店频次 占比 北京市大盘 TGI 1-2次 50.99% 61.47% 82 3-4次 22.77% 19.05% 119 5-6次 10.99% 8.23% 133 11次及以上 6.34% 4.91% 129 7-8次 5.91% 4.10% 144 9-10次 3.00% 2.24% 133 注：TGI目标群体指数 
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,136,1,24,93,22,0,A10人群画像分析-财富属性-居住社区房价细分 60000-69999 50000-59999 40000-49999 30000-39999 70000-79999 90000-99999 80000-89999 >=100000 20000-29999 10000-19999 2000-4999 5000-7999 0 2 4 6 8 10 12 14 16 18 居住社区房价细分 占比 北京市大盘 TGI 60000-69999 
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,137,1,24,76,20,20,A10人群画像分析-财富属性-酒店消费水平 301-450元 451-600元 601-800元 151-300元 1001-1500元 801-1000元 150元以内 2000元以上 1501-2000元 0 5 10 15 20 25 酒店消费水平 占比 北京市大盘 TGI 301-450元 21.19% 25.58% 82 451-600元 20.60% 18.87% 109 601-800元 16.99% 11.25% 150
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,138,1,24,32,12,0,A10人群画像分析-财富属性-全国消费水平v2 高 次高 低 中 次低 0 10 20 30 40 50 60 70 80 90 全国消费水平v2 占比 北京市大盘 TGI 高 80.47% 59.53% 135 次高 17.71% 36.43% 48 低 0.88% 1.36% 64 中 0.80% 2.45% 32 次低 0.14% 0.23% 60 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,139,1,24,32,12,0,A10人群画像分析-财富属性-城市消费水平v2 中 次高 高 次低 低 0 5 10 15 20 25 30 35 40 45 城市消费水平v2 占比 北京市大盘 TGI 中 39.38% 37.47% 105 次高 30.57% 22.54% 135 高 19.97% 10.00% 199 次低 8.09% 19.99% 40 低 1.98% 10.00% 19 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,140,1,24,60,14,0,A10人群画像分析-财富属性-餐饮消费频次 1-2次 11次及以上 3-4次 5-6次 7-8次 9-10次 0 5 10 15 20 25 30 35 40 餐饮消费频次 占比 北京市大盘 TGI 1-2次 36.08% 42.20% 85 11次及以上 25.30% 19.52% 129 3-4次 14.75% 16.27% 90 5-6次 10.34% 10.01% 103 7-8次 7.67% 6.94% 110 9-10次 5
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,141,1,22,24,8,0,A10人群画像分析-财富属性-通勤方式 公交 地铁 自驾 0 10 20 30 40 50 60 70 通勤方式 占比 北京市大盘 TGI 公交 59.12% 57.09% 103 地铁 32.65% 32.84% 99 自驾 8.22% 10.07% 81 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指 数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,142,1,24,30,12,0,A10人群画像分析-财富属性-酒店消费价格等级 中 次高 高 次低 低 0 5 10 15 20 25 30 35 酒店消费价格等级 占比 北京市大盘 TGI 中 32.60% 37.88% 86 次高 29.10% 22.71% 128 高 21.39% 15.37% 139 次低 11.64% 16.74% 69 低 5.27% 7.29% 72 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,143,1,24,67,16,16,A10人群画像分析-财富属性-餐饮消费水平 51-100元101-150元50元以内151-200元201-300元301-500元500元以上 0 5 10 15 20 25 30 35 40 45 50 餐饮消费水平 占比 北京市大盘 TGI 51-100元 45.51% 48.66% 93 101-150元 29.31% 24.53% 119 50元以内 12.02% 18.16% 66 151-200元 5.85% 4.69% 
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,144,1,24,94,22,0,A10人群画像分析-财富属性-居住社区房价细分 40000-49999 30000-39999 50000-59999 60000-69999 10000-19999 70000-79999 20000-29999 80000-89999 >=100000 5000-7999 90000-99999 8000-9999 2000-4999 0 2 4 6 8 10 12 14 16 居住社区房价细分 占比 北京市大盘 TGI 40000
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,145,1,20,13,6,0,A10人群画像分析-财富属性-是否有车v2 是 否 是否有车v2 占比 北京市大盘 TGI 是 94.38% 86.54% 109 否 5.62% 13.46% 41 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指 数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 20241230-20251229期间到访“奥林匹克森林公园”的流动人口中，是否有车v2“
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,146,1,22,23,8,0,A10人群画像分析-财富属性-通勤方式 公交 地铁 自驾 0 10 20 30 40 50 60 通勤方式 占比 北京市大盘 TGI 公交 56.50% 57.09% 98 地铁 31.11% 32.84% 94 自驾 12.39% 10.07% 123 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指 数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 2
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,147,1,24,58,14,0,A10人群画像分析-财富属性-餐饮消费频次 11次及以上 1-2次 3-4次 5-6次 7-8次 9-10次 0 5 10 15 20 25 30 35 40 餐饮消费频次 占比 北京市大盘 TGI 11次及以上 35.12% 19.52% 179 1-2次 25.93% 42.20% 61 3-4次 13.43% 16.27% 82 5-6次 10.29% 10.01% 102 7-8次 8.38% 6.94% 120 9-10次 6
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,148,1,24,79,20,0,A10人群画像分析-财富属性-居住社区房价 40000-59999 20000-39999 60000-79999 80000-99999 10000-19999 >100000 5000-7999 8000-9999 2000-4999 0 5 10 15 20 25 30 居住社区房价 占比 北京市大盘 TGI 40000-59999 25.28% 32.36% 78 20000-39999 19.92% 27.73% 71 600
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,149,1,24,41,22,0,A10人群画像分析-财富属性-到访4S店品牌 到访4S店品牌 人群覆盖度 北京市大盘 TGI 奔驰 14.72% 133 宝马 10.79% 101 丰田 7.61% 123 上海大众 6.44% 97 奥迪 5.47% 97 一汽大众 7.08% 63 雷克萨斯 3.03% 116 北京现代 3.08% 87 沃尔沃 2.77% 83 标致 2.11% 98 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,150,1,24,63,16,16,A10人群画像分析-财富属性-餐饮消费水平 51-100元101-150元50元以内151-200元201-300元301-500元500元以上 0 10 20 30 40 50 60 餐饮消费水平 占比 北京市大盘 TGI 51-100元 48.49% 48.66% 99 101-150元 31.10% 24.53% 126 50元以内 11.12% 18.16% 61 151-200元 5.06% 4.69% 107 201-300
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,151,1,24,32,12,0,A10人群画像分析-财富属性-酒店消费价格等级 中 次高 高 次低 低 0 5 10 15 20 25 30 35 40 45 酒店消费价格等级 占比 北京市大盘 TGI 中 39.15% 37.88% 103 次高 26.95% 22.71% 118 高 18.28% 15.37% 118 次低 11.75% 16.74% 70 低 3.87% 7.29% 53 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,152,1,24,51,14,0,A10人群画像分析-财富属性-商场到店频次 1-2次 3-4次 5-6次 11次及以上 7-8次 9-10次 商场到店频次 占比 北京市大盘 TGI 1-2次 48.29% 61.47% 78 3-4次 22.20% 19.05% 116 5-6次 11.28% 8.23% 137 11次及以上 8.45% 4.91% 172 7-8次 6.17% 4.10% 150 9-10次 3.60% 2.24% 160 注：TGI目标群体指数 
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,153,1,24,22,12,0,A10人群画像分析-财富属性-居住社区房价等级 中 次高 次低 高 低 居住社区房价等级 占比 北京市大盘 TGI 中 39.34% 41.33% 95 次高 27.00% 20.61% 130 次低 15.21% 20.23% 75 高 11.79% 10.37% 113 低 6.65% 7.46% 89 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指 数等于100说明与全体网民水平相
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,154,1,24,31,12,0,A10人群画像分析-财富属性-全国消费水平v2 高 次高 中 次低 低 0 10 20 30 40 50 60 70 80 全国消费水平v2 占比 北京市大盘 TGI 高 70.39% 59.53% 118 次高 17.55% 36.43% 48 中 8.04% 2.45% 327 次低 2.24% 0.23% 975 低 1.78% 1.36% 131 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,155,1,24,77,20,20,A10人群画像分析-财富属性-酒店消费水平 301-450元 451-600元 151-300元 601-800元 1001-1500元 801-1000元 150元以内 2000元以上 1501-2000元 0 5 10 15 20 25 30 酒店消费水平 占比 北京市大盘 TGI 301-450元 24.18% 25.58% 94 451-600元 22.44% 18.87% 118 151-300元 17.71% 22.38% 
